,dataset,Solution no,rouge_1_p,rouge_1_r,rouge_1_f,rouge_2_p,rouge_2_r,rouge_2_f,rouge_su4_p,rouge_su4_r,rouge_su4_f
0,Raw-Topic-0_akademik-shokalskiy-trapping,0,0.15,0.54,0.23478260869565215,0.04178272980501393,0.15151515151515152,0.06550218340611354,0.04757462686567164,0.17465753424657535,0.07478005865102641
1,Raw-Topic-0_akademik-shokalskiy-trapping,1,0.13717693836978131,0.69,0.22885572139303484,0.0398406374501992,0.20202020202020202,0.06655574043261231,0.05762824783477682,0.2962328767123288,0.09648633575013943
2,Raw-Topic-0_akademik-shokalskiy-trapping,2,0.1390728476821192,0.63,0.22784810126582278,0.03761061946902655,0.1717171717171717,0.06170598911070781,0.05070318282753516,0.2345890410958904,0.08338405356055995
3,Raw-Topic-0_akademik-shokalskiy-trapping,3,0.1839080459770115,0.48,0.2659279778393352,0.023076923076923078,0.06060606060606061,0.033426183844011144,0.06064516129032258,0.16095890410958905,0.08809746954076851
4,Raw-Topic-0_akademik-shokalskiy-trapping,4,0.2074688796680498,0.5,0.2932551319648094,0.04583333333333333,0.1111111111111111,0.06489675516224189,0.07132867132867132,0.17465753424657535,0.10129096325719959
5,Raw-Topic-0_akademik-shokalskiy-trapping,5,0.11446740858505565,0.72,0.19753086419753088,0.03662420382165605,0.23232323232323232,0.06327372764786796,0.04630122405534859,0.2979452054794521,0.08014739751266697
6,Raw-Topic-0_akademik-shokalskiy-trapping,6,0.13043478260869565,0.57,0.2122905027932961,0.03211009174311927,0.1414141414141414,0.05233644859813085,0.04796623177283193,0.21404109589041095,0.07836990595611286
7,Raw-Topic-0_akademik-shokalskiy-trapping,7,0.12931034482758622,0.6,0.21276595744680854,0.0367170626349892,0.1717171717171717,0.0604982206405694,0.04732658959537572,0.2243150684931507,0.07816229116945109
8,Raw-Topic-0_akademik-shokalskiy-trapping,8,0.11741682974559686,0.6,0.19639934533551553,0.029411764705882353,0.15151515151515152,0.04926108374384237,0.04655737704918033,0.24315068493150685,0.07815079801871216
9,Raw-Topic-0_akademik-shokalskiy-trapping,9,0.09454061251664447,0.71,0.16686251468860164,0.021333333333333333,0.16161616161616163,0.03769140164899882,0.03474387527839644,0.2671232876712329,0.06148994875837603
10,Raw-Topic-0_akademik-shokalskiy-trapping,10,0.09046454767726161,0.74,0.16122004357298475,0.033047735618115054,0.2727272727272727,0.05895196506550218,0.03863450531479967,0.3236301369863014,0.06902848794740686
11,Raw-Topic-0_akademik-shokalskiy-trapping,11,0.17131474103585656,0.43,0.24501424501424496,0.036,0.09090909090909091,0.051575931232091685,0.05704697986577181,0.14554794520547945,0.08196721311475409
12,Raw-Topic-0_akademik-shokalskiy-trapping,12,0.11505922165820642,0.68,0.19681620839363242,0.025423728813559324,0.15151515151515152,0.04354136429608128,0.040793201133144476,0.2465753424657534,0.07000486144871171
13,Raw-Topic-0_akademik-shokalskiy-trapping,13,0.09969325153374232,0.65,0.17287234042553193,0.02457757296466974,0.16161616161616163,0.042666666666666665,0.03773100616016427,0.2517123287671233,0.065625
14,Raw-Topic-0_akademik-shokalskiy-trapping,14,0.09897610921501707,0.58,0.16909620991253643,0.017094017094017096,0.10101010101010101,0.029239766081871343,0.03314285714285714,0.19863013698630136,0.05680705190989226
15,Raw-Topic-0_akademik-shokalskiy-trapping,15,0.08980582524271845,0.74,0.1601731601731602,0.024301336573511544,0.20202020202020202,0.04338394793926247,0.03409090909090909,0.2876712328767123,0.06095791001451378
16,Raw-Topic-0_akademik-shokalskiy-trapping,16,0.12234042553191489,0.69,0.20783132530120482,0.05150976909413854,0.29292929292929293,0.08761329305135952,0.050475059382422804,0.2910958904109589,0.08603238866396762
17,Raw-Topic-0_akademik-shokalskiy-trapping,17,0.1203883495145631,0.62,0.2016260162601626,0.038910505836575876,0.20202020202020202,0.06525285481239804,0.04294079375406636,0.22602739726027396,0.07217058501913613
18,Raw-Topic-0_akademik-shokalskiy-trapping,18,0.20394736842105263,0.62,0.3069306930693069,0.06930693069306931,0.21212121212121213,0.10447761194029853,0.0790929203539823,0.24486301369863014,0.11956521739130432
19,Raw-Topic-0_akademik-shokalskiy-trapping,19,0.1057542768273717,0.68,0.18304172274562586,0.02336448598130841,0.15151515151515152,0.04048582995951417,0.03748047891723061,0.2465753424657534,0.06507004066877542
20,Raw-Topic-0_akademik-shokalskiy-trapping,20,0.14058956916099774,0.62,0.22920517560073939,0.03636363636363636,0.16161616161616163,0.05936920222634509,0.05095057034220532,0.22945205479452055,0.0833851897946484
21,Raw-Topic-0_akademik-shokalskiy-trapping,21,0.1057542768273717,0.68,0.18304172274562586,0.02336448598130841,0.15151515151515152,0.04048582995951417,0.03748047891723061,0.2465753424657534,0.06507004066877542
22,Raw-Topic-0_akademik-shokalskiy-trapping,22,0.12814070351758794,0.51,0.20481927710843373,0.0327455919395466,0.13131313131313133,0.05241935483870967,0.040893760539629,0.1660958904109589,0.06562922868741541
23,Raw-Topic-0_akademik-shokalskiy-trapping,23,0.107981220657277,0.69,0.1867388362652233,0.029780564263322883,0.1919191919191919,0.051560379918588875,0.041644840230487166,0.2722602739726027,0.07223989095865516
24,Raw-Topic-0_akademik-shokalskiy-trapping,24,0.1104,0.69,0.19034482758620688,0.03365384615384615,0.21212121212121213,0.058091286307053944,0.04124263524370648,0.2636986301369863,0.07132931912922649
