,dataset,Solution no,rouge_1_p,rouge_1_r,rouge_1_f,rouge_2_p,rouge_2_r,rouge_2_f,rouge_su4_p,rouge_su4_r,rouge_su4_f
0,topic_2,0,0.13636363636363635,0.1,0.11538461538461538,0.0,0.0,0.0,0.02586206896551724,0.018292682926829267,0.021428571428571425
1,topic_2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,topic_2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,topic_2,3,0.16666666666666666,0.1,0.125,0.0,0.0,0.0,0.043478260869565216,0.024390243902439025,0.03125000000000001
4,topic_2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,topic_2,5,0.08333333333333333,0.03333333333333333,0.04761904761904761,0.0,0.0,0.0,0.017857142857142856,0.006097560975609756,0.009090909090909092
6,topic_2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,topic_2,7,0.1,0.1,0.10000000000000002,0.0,0.0,0.0,0.018292682926829267,0.018292682926829267,0.018292682926829267
8,topic_2,8,0.2,0.06666666666666667,0.1,0.1111111111111111,0.034482758620689655,0.05263157894736842,0.06818181818181818,0.018292682926829267,0.02884615384615384
9,topic_2,9,0.07407407407407407,0.06666666666666667,0.07017543859649124,0.0,0.0,0.0,0.02054794520547945,0.018292682926829267,0.019354838709677417
10,topic_2,10,0.09090909090909091,0.06666666666666667,0.07692307692307691,0.0,0.0,0.0,0.017241379310344827,0.012195121951219513,0.014285714285714287
11,topic_2,11,0.15384615384615385,0.13333333333333333,0.14285714285714288,0.0,0.0,0.0,0.02857142857142857,0.024390243902439025,0.02631578947368421
12,topic_2,12,0.13636363636363635,0.1,0.11538461538461538,0.0,0.0,0.0,0.02586206896551724,0.018292682926829267,0.021428571428571425
13,topic_2,13,0.10526315789473684,0.06666666666666667,0.0816326530612245,0.05555555555555555,0.034482758620689655,0.0425531914893617,0.030612244897959183,0.018292682926829267,0.022900763358778626
14,topic_2,14,0.14285714285714285,0.13333333333333333,0.1379310344827586,0.0,0.0,0.0,0.03289473684210526,0.03048780487804878,0.03164556962025317
15,topic_2,15,0.07407407407407407,0.06666666666666667,0.07017543859649124,0.0,0.0,0.0,0.02054794520547945,0.018292682926829267,0.019354838709677417
16,topic_2,16,0.034482758620689655,0.03333333333333333,0.03389830508474576,0.0,0.0,0.0,0.006329113924050633,0.006097560975609756,0.006211180124223602
17,topic_2,17,0.16666666666666666,0.1,0.125,0.0,0.0,0.0,0.043478260869565216,0.024390243902439025,0.03125000000000001
18,topic_2,18,0.13636363636363635,0.1,0.11538461538461538,0.0,0.0,0.0,0.02586206896551724,0.018292682926829267,0.021428571428571425
19,topic_2,19,0.07692307692307693,0.06666666666666667,0.07142857142857144,0.0,0.0,0.0,0.014285714285714285,0.012195121951219513,0.013157894736842105
20,topic_2,20,0.09090909090909091,0.03333333333333333,0.04878048780487805,0.0,0.0,0.0,0.02,0.006097560975609756,0.009345794392523366
21,topic_2,21,0.14285714285714285,0.13333333333333333,0.1379310344827586,0.0,0.0,0.0,0.02631578947368421,0.024390243902439025,0.02531645569620253
22,topic_2,22,0.13043478260869565,0.1,0.11320754716981132,0.0,0.0,0.0,0.03278688524590164,0.024390243902439025,0.027972027972027975
23,topic_2,23,0.07407407407407407,0.06666666666666667,0.07017543859649124,0.0,0.0,0.0,0.02054794520547945,0.018292682926829267,0.019354838709677417
24,topic_2,24,0.16666666666666666,0.1,0.125,0.0,0.0,0.0,0.043478260869565216,0.024390243902439025,0.03125000000000001
