,dataset,Solution no,rouge_1_p,rouge_1_r,rouge_1_f,rouge_2_p,rouge_2_r,rouge_2_f,rouge_su4_p,rouge_su4_r,rouge_su4_f
0,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,0,0.19574468085106383,0.46,0.2746268656716418,0.029914529914529916,0.0707070707070707,0.042042042042042045,0.054519368723098996,0.13013698630136986,0.076845298281092
1,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,1,0.14634146341463414,0.66,0.2395644283121597,0.06444444444444444,0.29292929292929293,0.10564663023679417,0.06282527881040892,0.2893835616438356,0.1032376298106292
2,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,2,0.20279720279720279,0.29,0.23868312757201646,0.014084507042253521,0.020202020202020204,0.016597510373443983,0.040380047505938245,0.05821917808219178,0.04768583450210378
3,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,3,0.1518324607329843,0.29,0.1993127147766323,0.005263157894736842,0.010101010101010102,0.006920415224913495,0.03805309734513274,0.07363013698630137,0.050175029171528586
4,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,4,0.12627291242362526,0.62,0.2098138747884941,0.02857142857142857,0.1414141414141414,0.04753820033955857,0.043003412969283276,0.21575342465753425,0.07171314741035857
5,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,5,0.1119751166407465,0.72,0.19380888290713325,0.04672897196261682,0.30303030303030304,0.08097165991902834,0.04685059864653826,0.3082191780821918,0.08133755083596926
6,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,6,0.1437308868501529,0.47,0.22014051522248243,0.027607361963190184,0.09090909090909091,0.042352941176470586,0.04316546762589928,0.14383561643835616,0.06640316205533596
7,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,7,0.13186813186813187,0.48,0.20689655172413796,0.027548209366391185,0.10101010101010101,0.043290043290043295,0.03920664206642067,0.14554794520547945,0.061773255813953494
8,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,8,0.16753926701570682,0.32,0.21993127147766325,0.021052631578947368,0.04040404040404041,0.02768166089965398,0.04336283185840708,0.0839041095890411,0.05717619603267211
9,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,9,0.1582089552238806,0.53,0.24367816091954023,0.059880239520958084,0.20202020202020202,0.09237875288683603,0.06318956870611836,0.21575342465753425,0.09775019394879754
10,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,10,0.17587939698492464,0.35,0.23411371237458198,0.020202020202020204,0.04040404040404041,0.02693602693602694,0.0466893039049236,0.09417808219178082,0.06242905788876277
11,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,11,0.11446740858505565,0.72,0.19753086419753088,0.04777070063694268,0.30303030303030304,0.08253094910591473,0.04976051091005854,0.3202054794520548,0.08613542146476279
12,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,12,0.10914454277286136,0.37,0.16856492027334855,0.011834319526627219,0.04040404040404041,0.018306636155606407,0.03270564915758176,0.11301369863013698,0.050730207532667174
13,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,13,0.2072072072072072,0.46,0.2857142857142857,0.03619909502262444,0.08080808080808081,0.05000000000000001,0.06231003039513678,0.1404109589041096,0.0863157894736842
