,dataset,Solution no,rouge_1_p,rouge_1_r,rouge_1_f,rouge_2_p,rouge_2_r,rouge_2_f,rouge_su4_p,rouge_su4_r,rouge_su4_f
0,Raw-Topic-0_akademik-shokalskiy-trapping,0,0.19923371647509577,0.52,0.28808864265927975,0.05384615384615385,0.1414141414141414,0.07799442896935933,0.07225806451612904,0.1917808219178082,0.10496719775070291
1,Raw-Topic-0_akademik-shokalskiy-trapping,1,0.2157676348547718,0.52,0.30498533724340177,0.05,0.12121212121212122,0.07079646017699116,0.07062937062937064,0.17294520547945205,0.1002979145978153
2,Raw-Topic-0_akademik-shokalskiy-trapping,2,0.1218274111675127,0.72,0.20839363241678727,0.05254237288135593,0.31313131313131315,0.0899854862119013,0.058356940509915016,0.3527397260273973,0.10014584346135148
3,Raw-Topic-0_akademik-shokalskiy-trapping,3,0.11851851851851852,0.64,0.19999999999999998,0.04267161410018553,0.23232323232323232,0.07210031347962381,0.04900744416873449,0.2705479452054795,0.08298319327731092
4,Raw-Topic-0_akademik-shokalskiy-trapping,4,0.15706806282722513,0.6,0.24896265560165978,0.06561679790026247,0.25252525252525254,0.10416666666666666,0.07557117750439367,0.2945205479452055,0.12027972027972027
5,Raw-Topic-0_akademik-shokalskiy-trapping,5,0.12266112266112267,0.59,0.20309810671256456,0.0375,0.18181818181818182,0.0621761658031088,0.04878048780487805,0.23972602739726026,0.08106543138390272
6,Raw-Topic-0_akademik-shokalskiy-trapping,6,0.10276073619631902,0.67,0.17819148936170215,0.047619047619047616,0.31313131313131315,0.08266666666666667,0.04953798767967146,0.3304794520547945,0.08616071428571428
7,Raw-Topic-0_akademik-shokalskiy-trapping,7,0.13721804511278196,0.73,0.23101265822784808,0.062146892655367235,0.3333333333333333,0.10476190476190478,0.0654911838790932,0.3561643835616438,0.11063829787234042
8,Raw-Topic-0_akademik-shokalskiy-trapping,8,0.14945054945054945,0.68,0.245045045045045,0.06828193832599119,0.31313131313131315,0.11211573236889694,0.07221812822402358,0.3356164383561644,0.11885991510006064
9,Raw-Topic-0_akademik-shokalskiy-trapping,9,0.11347517730496454,0.8,0.1987577639751553,0.05823863636363636,0.41414141414141414,0.1021170610211706,0.05742762221167537,0.4143835616438356,0.1008753647353064
10,Raw-Topic-0_akademik-shokalskiy-trapping,10,0.09971098265895954,0.69,0.17424242424242425,0.04630969609261939,0.32323232323232326,0.0810126582278481,0.048597678916827855,0.3441780821917808,0.08516949152542373
11,Raw-Topic-0_akademik-shokalskiy-trapping,11,0.14187643020594964,0.62,0.23091247672253257,0.05045871559633028,0.2222222222222222,0.08224299065420561,0.059861857252494245,0.2671232876712329,0.09780564263322884
12,Raw-Topic-0_akademik-shokalskiy-trapping,12,0.20714285714285716,0.58,0.30526315789473685,0.06810035842293907,0.1919191919191919,0.10052910052910054,0.07872596153846154,0.2243150684931507,0.11654804270462635
13,Raw-Topic-0_akademik-shokalskiy-trapping,13,0.18235294117647058,0.62,0.2818181818181818,0.0855457227138643,0.29292929292929293,0.1324200913242009,0.09090909090909091,0.3150684931506849,0.14110429447852763
14,Raw-Topic-0_akademik-shokalskiy-trapping,14,0.1485148514851485,0.6,0.23809523809523808,0.04714640198511166,0.1919191919191919,0.07569721115537849,0.05813953488372093,0.23972602739726026,0.09358288770053474
15,Raw-Topic-0_akademik-shokalskiy-trapping,15,0.09681528662420383,0.76,0.17175141242937855,0.04846938775510204,0.3838383838383838,0.08607021517553794,0.04857264593097571,0.3904109589041096,0.08639636225843123
16,Raw-Topic-0_akademik-shokalskiy-trapping,16,0.14220183486238533,0.62,0.23134328358208958,0.06206896551724138,0.2727272727272727,0.10112359550561797,0.07,0.3116438356164384,0.11432160804020103
17,Raw-Topic-0_akademik-shokalskiy-trapping,17,0.10456553755522828,0.71,0.1822849807445443,0.05014749262536873,0.3434343434343434,0.08751608751608751,0.04977821586988664,0.3458904109589041,0.08703145196036192
18,Raw-Topic-0_akademik-shokalskiy-trapping,18,0.1350806451612903,0.67,0.22483221476510062,0.05858585858585859,0.29292929292929293,0.09764309764309764,0.06452702702702702,0.3270547945205479,0.10778781038374717
19,Raw-Topic-0_akademik-shokalskiy-trapping,19,0.126232741617357,0.64,0.2108731466227348,0.06126482213438735,0.31313131313131315,0.10247933884297522,0.06642432253800397,0.3441780821917808,0.11135734072022162
20,Raw-Topic-0_akademik-shokalskiy-trapping,20,0.11734693877551021,0.69,0.20058139534883723,0.049403747870528106,0.29292929292929293,0.08454810495626822,0.052676537585421415,0.3167808219178082,0.09033203125
21,Raw-Topic-0_akademik-shokalskiy-trapping,21,0.10024449877750612,0.82,0.1786492374727669,0.05752753977968176,0.47474747474747475,0.10262008733624453,0.05580539656582175,0.4674657534246575,0.09970781592403213
22,Raw-Topic-0_akademik-shokalskiy-trapping,22,0.10119840213049268,0.76,0.17861339600470036,0.04533333333333334,0.3434343434343434,0.0800942285041225,0.047438752783964366,0.3647260273972603,0.08395743003547497
23,Raw-Topic-0_akademik-shokalskiy-trapping,23,0.1336996336996337,0.73,0.2260061919504644,0.05871559633027523,0.32323232323232326,0.09937888198757765,0.06441717791411043,0.3595890410958904,0.10926118626430802
24,Raw-Topic-0_akademik-shokalskiy-trapping,24,0.1463917525773196,0.71,0.24273504273504273,0.06818181818181818,0.3333333333333333,0.11320754716981131,0.06703524533517623,0.3321917808219178,0.11155836687751582
