,dataset,Solution no,rouge_1_p,rouge_1_r,rouge_1_f,rouge_2_p,rouge_2_r,rouge_2_f,rouge_su4_p,rouge_su4_r,rouge_su4_f
0,Raw-Topic-0_akademik-shokalskiy-trapping,0,0.3050847457627119,0.36,0.3302752293577982,0.03418803418803419,0.04040404040404041,0.03703703703703704,0.09104046242774566,0.10787671232876712,0.09874608150470221
1,Raw-Topic-0_akademik-shokalskiy-trapping,1,0.31666666666666665,0.38,0.34545454545454546,0.058823529411764705,0.0707070707070707,0.06422018348623854,0.09517045454545454,0.11472602739726027,0.10403726708074533
2,Raw-Topic-0_akademik-shokalskiy-trapping,2,0.26153846153846155,0.17,0.20606060606060608,0.0,0.0,0.0,0.06684491978609626,0.04280821917808219,0.05219206680584552
3,Raw-Topic-0_akademik-shokalskiy-trapping,3,0.2857142857142857,0.34,0.31050228310502287,0.025423728813559324,0.030303030303030304,0.027649769585253454,0.08166189111747851,0.0976027397260274,0.0889235569422777
4,Raw-Topic-0_akademik-shokalskiy-trapping,4,0.25,0.29,0.2685185185185185,0.0,0.0,0.0,0.06323529411764706,0.07363013698630137,0.06803797468354429
5,Raw-Topic-0_akademik-shokalskiy-trapping,5,0.37735849056603776,0.4,0.38834951456310685,0.05714285714285714,0.06060606060606061,0.05882352941176471,0.11935483870967742,0.1267123287671233,0.12292358803986711
6,Raw-Topic-0_akademik-shokalskiy-trapping,6,0.2796610169491525,0.33,0.30275229357798167,0.05128205128205128,0.06060606060606061,0.05555555555555555,0.08236994219653179,0.0976027397260274,0.08934169278996866
7,Raw-Topic-0_akademik-shokalskiy-trapping,7,0.24793388429752067,0.3,0.2714932126696833,0.025,0.030303030303030304,0.027397260273972605,0.06901408450704226,0.0839041095890411,0.07573415765069552
8,Raw-Topic-0_akademik-shokalskiy-trapping,8,0.29523809523809524,0.31,0.3024390243902439,0.019230769230769232,0.020202020202020204,0.019704433497536946,0.08306188925081433,0.08732876712328767,0.08514190317195326
9,Raw-Topic-0_akademik-shokalskiy-trapping,9,0.25471698113207547,0.27,0.2621359223300971,0.0,0.0,0.0,0.06129032258064516,0.06506849315068493,0.06312292358803986
10,Raw-Topic-0_akademik-shokalskiy-trapping,10,0.2903225806451613,0.36,0.3214285714285714,0.04065040650406504,0.050505050505050504,0.04504504504504504,0.08653846153846154,0.10787671232876712,0.09603658536585366
11,Raw-Topic-0_akademik-shokalskiy-trapping,11,0.3418803418803419,0.4,0.3686635944700461,0.034482758620689655,0.04040404040404041,0.0372093023255814,0.10641399416909621,0.125,0.11496062992125984
12,Raw-Topic-0_akademik-shokalskiy-trapping,12,0.3821138211382114,0.47,0.4215246636771301,0.09836065573770492,0.12121212121212122,0.1085972850678733,0.13573407202216067,0.1678082191780822,0.15007656967840735
13,Raw-Topic-0_akademik-shokalskiy-trapping,13,0.312,0.39,0.34666666666666673,0.056451612903225805,0.0707070707070707,0.06278026905829596,0.10354223433242507,0.13013698630136986,0.11532625189681335
14,Raw-Topic-0_akademik-shokalskiy-trapping,14,0.35833333333333334,0.43,0.3909090909090909,0.058823529411764705,0.0707070707070707,0.06422018348623854,0.109375,0.13184931506849315,0.11956521739130434
15,Raw-Topic-0_akademik-shokalskiy-trapping,15,0.25471698113207547,0.27,0.2621359223300971,0.0,0.0,0.0,0.06129032258064516,0.06506849315068493,0.06312292358803986
16,Raw-Topic-0_akademik-shokalskiy-trapping,16,0.25,0.29,0.2685185185185185,0.0,0.0,0.0,0.06323529411764706,0.07363013698630137,0.06803797468354429
17,Raw-Topic-0_akademik-shokalskiy-trapping,17,0.23275862068965517,0.27,0.25,0.017391304347826087,0.020202020202020204,0.01869158878504673,0.057352941176470586,0.06678082191780822,0.06170886075949367
18,Raw-Topic-0_akademik-shokalskiy-trapping,18,0.3185840707964602,0.36,0.33802816901408456,0.026785714285714284,0.030303030303030304,0.028436018957345967,0.08459214501510574,0.0958904109589041,0.0898876404494382
19,Raw-Topic-0_akademik-shokalskiy-trapping,19,0.3162393162393162,0.37,0.3410138248847926,0.04310344827586207,0.050505050505050504,0.04651162790697675,0.10058309037900874,0.11815068493150685,0.10866141732283466
20,Raw-Topic-0_akademik-shokalskiy-trapping,20,0.3185840707964602,0.36,0.33802816901408456,0.026785714285714284,0.030303030303030304,0.028436018957345967,0.08459214501510574,0.0958904109589041,0.0898876404494382
21,Raw-Topic-0_akademik-shokalskiy-trapping,21,0.3148148148148148,0.34,0.3269230769230769,0.08411214953271028,0.09090909090909091,0.08737864077669903,0.0981012658227848,0.10616438356164383,0.10197368421052631
22,Raw-Topic-0_akademik-shokalskiy-trapping,22,0.2796610169491525,0.33,0.30275229357798167,0.05128205128205128,0.06060606060606061,0.05555555555555555,0.08236994219653179,0.0976027397260274,0.08934169278996866
23,Raw-Topic-0_akademik-shokalskiy-trapping,23,0.26229508196721313,0.32,0.2882882882882883,0.03305785123966942,0.04040404040404041,0.03636363636363636,0.06983240223463687,0.08561643835616438,0.07692307692307691
24,Raw-Topic-0_akademik-shokalskiy-trapping,24,0.272,0.34,0.30222222222222217,0.03225806451612903,0.04040404040404041,0.0358744394618834,0.07220708446866485,0.09075342465753425,0.0804248861911988
