,dataset,Solution no,rouge_1_p,rouge_1_r,rouge_1_f,rouge_2_p,rouge_2_r,rouge_2_f,rouge_su4_p,rouge_su4_r,rouge_su4_f
0,Raw-Topic-11_Los-Angeles-earthquake,0,0.3783783783783784,0.42424242424242425,0.4000000000000001,0.12727272727272726,0.14285714285714285,0.13461538461538458,0.15076923076923077,0.1695501730103806,0.15960912052117263
1,Raw-Topic-11_Los-Angeles-earthquake,1,0.3684210526315789,0.35353535353535354,0.3608247422680412,0.13829787234042554,0.1326530612244898,0.13541666666666669,0.15342960288808663,0.14705882352941177,0.15017667844522967
2,Raw-Topic-11_Los-Angeles-earthquake,2,0.3684210526315789,0.35353535353535354,0.3608247422680412,0.13829787234042554,0.1326530612244898,0.13541666666666669,0.15342960288808663,0.14705882352941177,0.15017667844522967
3,Raw-Topic-11_Los-Angeles-earthquake,3,0.2920353982300885,0.3333333333333333,0.3113207547169812,0.08928571428571429,0.10204081632653061,0.09523809523809523,0.09969788519637462,0.11418685121107267,0.10645161290322581
4,Raw-Topic-11_Los-Angeles-earthquake,4,0.3140495867768595,0.3838383838383838,0.34545454545454546,0.06666666666666667,0.08163265306122448,0.07339449541284404,0.10422535211267606,0.12802768166089964,0.11490683229813664
5,Raw-Topic-11_Los-Angeles-earthquake,5,0.3902439024390244,0.48,0.4304932735426009,0.19672131147540983,0.24242424242424243,0.2171945701357466,0.18559556786703602,0.22945205479452055,0.20520673813169985
6,Raw-Topic-11_Los-Angeles-earthquake,6,0.33884297520661155,0.41,0.3710407239819004,0.11666666666666667,0.1414141414141414,0.1278538812785388,0.13098591549295774,0.15924657534246575,0.1437403400309119
7,Raw-Topic-11_Los-Angeles-earthquake,7,0.28695652173913044,0.33,0.3069767441860466,0.07894736842105263,0.09090909090909091,0.08450704225352113,0.08902077151335312,0.10273972602739725,0.09538950715421306
8,Raw-Topic-11_Los-Angeles-earthquake,8,0.3247863247863248,0.3838383838383838,0.35185185185185186,0.07758620689655173,0.09183673469387756,0.08411214953271028,0.09766763848396501,0.11591695501730104,0.1060126582278481
9,Raw-Topic-11_Los-Angeles-earthquake,9,0.42857142857142855,0.51,0.46575342465753417,0.22033898305084745,0.26262626262626265,0.23963133640552997,0.24212034383954154,0.2893835616438356,0.2636505460218409
10,Raw-Topic-11_Los-Angeles-earthquake,10,0.3963963963963964,0.4444444444444444,0.41904761904761906,0.14545454545454545,0.16161616161616163,0.15311004784688997,0.14,0.1558219178082192,0.1474878444084279
11,Raw-Topic-11_Los-Angeles-earthquake,11,0.391304347826087,0.45,0.4186046511627907,0.14912280701754385,0.1717171717171717,0.1596244131455399,0.13353115727002968,0.1541095890410959,0.14308426073131958
12,Raw-Topic-11_Los-Angeles-earthquake,12,0.391304347826087,0.45,0.4186046511627907,0.14912280701754385,0.1717171717171717,0.1596244131455399,0.13353115727002968,0.1541095890410959,0.14308426073131958
13,Raw-Topic-11_Los-Angeles-earthquake,13,0.2920353982300885,0.3333333333333333,0.3113207547169812,0.08928571428571429,0.10204081632653061,0.09523809523809523,0.09969788519637462,0.11418685121107267,0.10645161290322581
14,Raw-Topic-11_Los-Angeles-earthquake,14,0.2920353982300885,0.3333333333333333,0.3113207547169812,0.08928571428571429,0.10204081632653061,0.09523809523809523,0.09969788519637462,0.11418685121107267,0.10645161290322581
15,Raw-Topic-11_Los-Angeles-earthquake,15,0.25203252032520324,0.31313131313131315,0.2792792792792793,0.02459016393442623,0.030612244897959183,0.02727272727272727,0.07479224376731301,0.09342560553633218,0.08307692307692308
16,Raw-Topic-11_Los-Angeles-earthquake,16,0.3157894736842105,0.30303030303030304,0.3092783505154639,0.06382978723404255,0.061224489795918366,0.0625,0.09747292418772563,0.09342560553633218,0.09540636042402828
17,Raw-Topic-11_Los-Angeles-earthquake,17,0.33064516129032256,0.41414141414141414,0.367713004484305,0.056910569105691054,0.07142857142857142,0.06334841628959276,0.10576923076923077,0.13321799307958476,0.11791730474732004
18,Raw-Topic-11_Los-Angeles-earthquake,18,0.3893805309734513,0.44,0.4131455399061033,0.13392857142857142,0.15151515151515152,0.14218009478672985,0.15256797583081572,0.17294520547945205,0.1621187800963082
19,Raw-Topic-11_Los-Angeles-earthquake,19,0.2920353982300885,0.3333333333333333,0.3113207547169812,0.08928571428571429,0.10204081632653061,0.09523809523809523,0.09969788519637462,0.11418685121107267,0.10645161290322581
20,Raw-Topic-11_Los-Angeles-earthquake,20,0.3008130081300813,0.37,0.33183856502242154,0.09016393442622951,0.1111111111111111,0.0995475113122172,0.09833795013850416,0.12157534246575342,0.108728943338438
21,Raw-Topic-11_Los-Angeles-earthquake,21,0.2920353982300885,0.3333333333333333,0.3113207547169812,0.08928571428571429,0.10204081632653061,0.09523809523809523,0.09969788519637462,0.11418685121107267,0.10645161290322581
22,Raw-Topic-11_Los-Angeles-earthquake,22,0.3252032520325203,0.4,0.3587443946188341,0.10655737704918032,0.13131313131313133,0.11764705882352941,0.11772853185595568,0.14554794520547945,0.13016845329249616
23,Raw-Topic-11_Los-Angeles-earthquake,23,0.3564356435643564,0.36363636363636365,0.36000000000000004,0.1,0.10204081632653061,0.10101010101010102,0.13050847457627118,0.13321799307958476,0.13184931506849315
24,Raw-Topic-11_Los-Angeles-earthquake,24,0.3949579831932773,0.47,0.4292237442922375,0.11016949152542373,0.13131313131313133,0.11981566820276499,0.14469914040114612,0.17294520547945205,0.15756630265210606
