,dataset,Solution no,rouge_1_p,rouge_1_r,rouge_1_f,rouge_2_p,rouge_2_r,rouge_2_f,rouge_su4_p,rouge_su4_r,rouge_su4_f
0,Raw-Topic-11_Los-Angeles-earthquake,0,0.3783783783783784,0.42424242424242425,0.4000000000000001,0.12727272727272726,0.14285714285714285,0.13461538461538458,0.15076923076923077,0.1695501730103806,0.15960912052117263
1,Raw-Topic-11_Los-Angeles-earthquake,1,0.3157894736842105,0.30303030303030304,0.3092783505154639,0.031914893617021274,0.030612244897959183,0.03125,0.07942238267148015,0.07612456747404844,0.07773851590106007
2,Raw-Topic-11_Los-Angeles-earthquake,2,0.3157894736842105,0.30303030303030304,0.3092783505154639,0.031914893617021274,0.030612244897959183,0.03125,0.07942238267148015,0.07612456747404844,0.07773851590106007
3,Raw-Topic-11_Los-Angeles-earthquake,3,0.2920353982300885,0.3333333333333333,0.3113207547169812,0.08928571428571429,0.10204081632653061,0.09523809523809523,0.09969788519637462,0.11418685121107267,0.10645161290322581
4,Raw-Topic-11_Los-Angeles-earthquake,4,0.2975206611570248,0.36363636363636365,0.32727272727272727,0.05,0.061224489795918366,0.05504587155963303,0.08732394366197183,0.10726643598615918,0.09627329192546584
5,Raw-Topic-11_Los-Angeles-earthquake,5,0.3008130081300813,0.37373737373737376,0.33333333333333337,0.05737704918032787,0.07142857142857142,0.06363636363636364,0.09695290858725762,0.12110726643598616,0.1076923076923077
6,Raw-Topic-11_Los-Angeles-earthquake,6,0.30578512396694213,0.37373737373737376,0.33636363636363636,0.058333333333333334,0.07142857142857142,0.06422018348623854,0.09295774647887324,0.11418685121107267,0.10248447204968943
7,Raw-Topic-11_Los-Angeles-earthquake,7,0.2608695652173913,0.30303030303030304,0.28037383177570097,0.043859649122807015,0.05102040816326531,0.04716981132075471,0.06676557863501484,0.07785467128027682,0.07188498402555911
8,Raw-Topic-11_Los-Angeles-earthquake,8,0.3247863247863248,0.3838383838383838,0.35185185185185186,0.07758620689655173,0.09183673469387756,0.08411214953271028,0.09620991253644315,0.11418685121107267,0.10443037974683544
9,Raw-Topic-11_Los-Angeles-earthquake,9,0.2689075630252101,0.32323232323232326,0.29357798165137616,0.059322033898305086,0.07142857142857142,0.06481481481481481,0.09025787965616046,0.10899653979238755,0.09874608150470221
10,Raw-Topic-11_Los-Angeles-earthquake,10,0.3333333333333333,0.37373737373737376,0.3523809523809524,0.06363636363636363,0.07142857142857142,0.06730769230769229,0.10461538461538461,0.11764705882352941,0.11074918566775245
11,Raw-Topic-11_Los-Angeles-earthquake,11,0.23478260869565218,0.2727272727272727,0.2523364485981308,0.008771929824561403,0.01020408163265306,0.009433962264150945,0.05192878338278932,0.06055363321799308,0.05591054313099042
12,Raw-Topic-11_Los-Angeles-earthquake,12,0.23478260869565218,0.2727272727272727,0.2523364485981308,0.008771929824561403,0.01020408163265306,0.009433962264150945,0.05192878338278932,0.06055363321799308,0.05591054313099042
13,Raw-Topic-11_Los-Angeles-earthquake,13,0.2920353982300885,0.3333333333333333,0.3113207547169812,0.08928571428571429,0.10204081632653061,0.09523809523809523,0.09969788519637462,0.11418685121107267,0.10645161290322581
14,Raw-Topic-11_Los-Angeles-earthquake,14,0.2920353982300885,0.3333333333333333,0.3113207547169812,0.08928571428571429,0.10204081632653061,0.09523809523809523,0.09969788519637462,0.11418685121107267,0.10645161290322581
15,Raw-Topic-11_Los-Angeles-earthquake,15,0.25203252032520324,0.31313131313131315,0.2792792792792793,0.01639344262295082,0.02040816326530612,0.01818181818181818,0.07479224376731301,0.09342560553633218,0.08307692307692308
16,Raw-Topic-11_Los-Angeles-earthquake,16,0.29473684210526313,0.2828282828282828,0.28865979381443296,0.06382978723404255,0.061224489795918366,0.0625,0.09747292418772563,0.09342560553633218,0.09540636042402828
17,Raw-Topic-11_Los-Angeles-earthquake,17,0.33064516129032256,0.41414141414141414,0.367713004484305,0.056910569105691054,0.07142857142857142,0.06334841628959276,0.10576923076923077,0.13321799307958476,0.11791730474732004
18,Raw-Topic-11_Los-Angeles-earthquake,18,0.34513274336283184,0.3939393939393939,0.36792452830188677,0.07142857142857142,0.08163265306122448,0.07619047619047617,0.11027190332326284,0.12629757785467127,0.11774193548387096
19,Raw-Topic-11_Los-Angeles-earthquake,19,0.2920353982300885,0.3333333333333333,0.3113207547169812,0.08928571428571429,0.10204081632653061,0.09523809523809523,0.09969788519637462,0.11418685121107267,0.10645161290322581
20,Raw-Topic-11_Los-Angeles-earthquake,20,0.2682926829268293,0.3333333333333333,0.2972972972972973,0.06557377049180328,0.08163265306122448,0.07272727272727272,0.08587257617728532,0.10726643598615918,0.0953846153846154
21,Raw-Topic-11_Los-Angeles-earthquake,21,0.2920353982300885,0.3333333333333333,0.3113207547169812,0.08928571428571429,0.10204081632653061,0.09523809523809523,0.09969788519637462,0.11418685121107267,0.10645161290322581
22,Raw-Topic-11_Los-Angeles-earthquake,22,0.2926829268292683,0.36363636363636365,0.32432432432432434,0.04918032786885246,0.061224489795918366,0.05454545454545454,0.07756232686980609,0.09688581314878893,0.08615384615384615
23,Raw-Topic-11_Los-Angeles-earthquake,23,0.3564356435643564,0.36363636363636365,0.36000000000000004,0.1,0.10204081632653061,0.10101010101010102,0.13050847457627118,0.13321799307958476,0.13184931506849315
24,Raw-Topic-11_Los-Angeles-earthquake,24,0.226890756302521,0.2727272727272727,0.24770642201834864,0.01694915254237288,0.02040816326530612,0.018518518518518517,0.055873925501432664,0.06747404844290658,0.061128526645768025
