,dataset,Solution no,rouge_1_p,rouge_1_r,rouge_1_f,rouge_2_p,rouge_2_r,rouge_2_f,rouge_su4_p,rouge_su4_r,rouge_su4_f
0,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,0,0.22033898305084745,0.25,0.23423423423423426,0.02564102564102564,0.02912621359223301,0.027272727272727275,0.057803468208092484,0.06578947368421052,0.061538461538461535
1,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,1,0.27350427350427353,0.3076923076923077,0.2895927601809955,0.0603448275862069,0.06796116504854369,0.0639269406392694,0.08163265306122448,0.09210526315789473,0.0865533230293663
2,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,2,0.2,0.22115384615384615,0.21004566210045664,0.0,0.0,0.0,0.04451038575667656,0.049342105263157895,0.046801872074883
3,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,3,0.3218390804597701,0.2692307692307692,0.29319371727748694,0.05813953488372093,0.04854368932038835,0.052910052910052914,0.09683794466403162,0.0805921052631579,0.08797127468581688
4,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,4,0.3252032520325203,0.38461538461538464,0.3524229074889868,0.06557377049180328,0.07766990291262135,0.07111111111111111,0.09833795013850416,0.11677631578947369,0.1067669172932331
5,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,5,0.3252032520325203,0.38461538461538464,0.3524229074889868,0.06557377049180328,0.07766990291262135,0.07111111111111111,0.09833795013850416,0.11677631578947369,0.1067669172932331
6,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,6,0.184,0.22115384615384615,0.20087336244541482,0.008064516129032258,0.009708737864077669,0.008810572687224669,0.04223433242506812,0.05098684210526316,0.046199701937406856
7,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,7,0.208,0.25,0.22707423580786026,0.03225806451612903,0.038834951456310676,0.035242290748898675,0.05858310626702997,0.07072368421052631,0.06408345752608048
8,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,8,0.2,0.22115384615384615,0.21004566210045664,0.02631578947368421,0.02912621359223301,0.027649769585253458,0.05637982195845697,0.0625,0.05928237129485179
9,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,9,0.25,0.2980769230769231,0.27192982456140347,0.016260162601626018,0.019417475728155338,0.01769911504424779,0.0673076923076923,0.0805921052631579,0.07335329341317365
10,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,10,0.21904761904761905,0.22115384615384615,0.2200956937799043,0.009615384615384616,0.009708737864077669,0.00966183574879227,0.048859934853420196,0.049342105263157895,0.049099836333878884
11,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,11,0.2631578947368421,0.28846153846153844,0.2752293577981651,0.035398230088495575,0.038834951456310676,0.037037037037037035,0.06287425149700598,0.06907894736842106,0.06583072100313479
12,Raw-Topic-48_Shut-Down-of-Malaysia-Airlines-mh17,12,0.22641509433962265,0.23076923076923078,0.22857142857142856,0.02857142857142857,0.02912621359223301,0.028846153846153848,0.06451612903225806,0.06578947368421052,0.06514657980456026
