2.0585408905072846,2.054627847078291,2.041990157233061,1.8867752083813583,1.564654092859602,2.618489465183755,2.0809765224568757,2.155956724253056,2.1029708986466873,1.9626685576646425,2.4902151826964265,1.41736258723151,2.990734397992842,2.6321642979265967,1.835381290610505,2.017433116758893,2.037994405732137,1.623083909768298,2.4900084850423636,2.0006508498676987,2.333764073395042,1.9893050425677787,3.7512054695778727,1.6017812074625306,1.286516382671749,2.3560807595256223,1.9066475006642751,2.3459729286710522,2.2191841823075182,2.765307373638976,2.610698597597154,2.7131543082406644,1.6397362577952146,4.20255934966136,2.828961642596595,7.588270407906557
2.0585408905072846,2.402845721277455,2.700129653181828,2.3636309457362783,1.5234490107057186,2.670710385329112,3.3561655668725177,1.9833395178792503,2.0708229518244696,2.2337987317232653,2.4085737754314893,1.8871955987688716,2.5083774771664675,3.2448059406553185,2.5474445194975677,2.3958021090774415,2.2674156528620557,1.9525464798606709,2.3503050515816346,2.3537202037857523,2.330988638265688,1.983009700903087,4.380204177442938,1.6767951199160018,1.8940037186760097,2.4010145119363493,2.250970885549628,3.1040993770715435,2.3577075273029595,3.2041694098193263,2.292166374315763,2.4099941084122345,1.9366070285857357,3.8421439165526396,3.899420321094899,7.839725945640507
2.054627847078291,2.402845721277455,1.477437421971516,1.5466715847467822,1.727749024728693,2.2684485992220673,2.071639249054542,2.0339858786660505,2.088898930491609,2.1747796820232947,2.5317240137372314,1.6285652400338464,2.818709128850646,2.0980722830966956,1.8363387831210682,1.1534786361975469,2.2006131872614496,1.7099519900570481,2.704918480299628,1.4742442015164865,2.389489578796532,1.9146019068060596,3.002955792036764,1.723459291938054,1.8549028580837637,2.5975530049875784,1.8261619659277102,2.6355977985548624,2.083589632113682,2.9675507460303265,2.4785536820100647,2.7426481336084607,1.7638229711322198,4.093729687170161,2.918277287214924,6.93814945007059
2.041990157233059,2.700129653181826,1.4774374219715178,1.5839063408180394,1.7620670717936495,2.8154138299727367,2.131646389683142,1.9401191619071174,2.1993915699564215,1.6893395241704952,2.650688952455516,2.1431904762103824,3.532269380672766,2.0196203815342253,1.8486678548956572,1.9030994730508846,2.3729750775142318,1.7646661260795709,3.046943569111937,1.9122109109364693,2.2905772792004546,2.079983871538257,3.64211911739948,1.619832598194973,1.8946923639563225,2.3179671291889923,2.16288252555713,1.9332922873770122,2.166305699042392,2.922973077280892,2.5394560132533295,3.2360458689154026,1.8260039367115615,3.631282366909867,2.8896102226223235,7.069100080272208
1.88677520838136,2.3636309457362783,1.5466715847467822,1.5839063408180376,1.4542133102219341,2.1935983810966286,2.053141252204357,1.8503042282545754,2.0346299434182087,1.6454188658333642,2.2067050975639435,1.7515449376260346,2.705350848567122,2.093250363225064,1.6126004850659859,1.2680959230848983,1.6895140884270279,1.1457356583118223,2.8365389734882926,1.4669550355437009,2.1516325115244967,2.182532051599711,3.388930742276455,1.3896108673558758,1.22769021512944,2.04658948473771,1.5538830104574866,2.5126997211857005,2.0913915066792454,2.3182665339399966,2.0518352765487866,2.7361314096117844,0.9854143416037727,3.6584007544523454,2.709650703410918,7.314583038076889
1.5646540928595998,1.5234490107057146,1.7277490247286966,1.7620670717936455,1.4542133102219303,2.0798487706422333,2.6117392116371563,1.7731991668138647,2.089890728066515,1.8052081928434927,1.7104480152444383,1.5974398665257836,2.414280500298676,2.2311550772361866,1.5336086339425585,1.6043411534211214,2.071943613350187,1.4041774154320934,2.549725671588016,1.679253082923447,2.2686984530426293,1.6442748427760656,3.96459655243933,1.289573143490168,1.505010719601826,2.4033018430507087,1.981807621887656,2.499534932429269,1.947037557368594,2.922012513796092,1.8335400120836038,2.4549286098707515,1.237620149186476,3.575093299527613,3.3117186573417285,7.094947321391747
2.6184894651837602,2.670710385329112,2.2684485992220673,2.8154138299727354,2.193598381096627,2.0798487706422333,2.3794628697908387,2.8001218702205155,3.148175383976511,3.117748651566461,2.629749276783299,2.3009131920094865,2.676654228723054,2.9497759891103956,1.790438030649432,2.3617021479636504,3.063870819735475,1.9500303081239743,3.5340457530355724,2.336061243764802,2.7217531034310447,1.924486500084308,4.197148604624155,2.221746160498766,2.3060148754218535,3.307625035864353,2.72313616988401,3.255854645238365,2.634662049286802,2.0189510760682663,2.9047970624746786,2.35004875737204,2.014595118516465,4.294738403446403,3.022404350935736,6.498438326357345
2.0809765224568775,3.356165566872516,2.0716392490545403,2.1316463896831426,2.053141252204355,2.6117392116371585,2.3794628697908333,2.719508184118105,2.9222261554144313,2.525329468562969,3.2902851575837913,2.2796546395542077,3.693902568987536,2.9866017831273823,2.1327617003495947,2.3568800690874983,2.5830494793253944,2.072015303528243,3.6097616882196717,2.352482818886198,2.8873777618783043,2.797473457472215,3.324892057118123,2.4300449393811623,2.130944195244219,3.3342262175629807,2.838596898394119,2.9975827438639207,2.289143275236582,2.6096385386758185,3.1281897129089096,3.039838659106111,2.229627411098883,4.370174047629523,2.0569352064904822,7.0463772675409935
2.1559567242530515,1.9833395178792483,2.0339858786660487,1.9401191619071174,1.8503042282545754,1.7731991668138647,2.8001218702205137,2.7195081841181024,1.519854557248972,1.8811093361432027,2.7021698958673888,2.2151128936059212,2.925029870755616,2.5473754521283105,2.7420718112884006,2.2333918419057035,1.8653354825470028,1.7293708201146858,2.831394435418174,1.9022557790047343,1.7795071605440191,2.3123313094850246,3.956832716864421,1.5186400861843996,1.5157510725215604,1.9206451041903443,2.054015340205691,2.449176224712446,2.3372188882937572,2.6890387234588973,2.734515623288101,2.5422696513402343,2.0683731490581265,3.617457963145328,3.08323836428651,7.581050581806131
2.102970898646689,2.0708229518244696,2.088898930491609,2.199391569956424,2.0346299434182087,2.089890728066511,3.148175383976516,2.922226155414438,1.519854557248974,2.0434447961095246,2.665682728789171,2.2868514423800677,3.091505970726454,2.5059243163093923,2.714674892272408,2.1918033048316974,1.920676059595303,2.0713497800632625,2.7135994018179606,2.1629143594638376,2.04451324370914,2.81943250933605,4.207179132714384,1.8502140297239134,1.8451194926457875,2.0353645136125764,2.2722318730039928,2.8879836587160264,2.6038002819899906,2.8215403047581846,2.740072408263361,3.263424609285053,2.042002649145394,3.5421716942003143,3.0977542706037937,7.55836660207292
