dbs_score
48.26417197307429
49.75431071694759
156.20648808295294
101.28378764006852
71.20935620712989
209.4982866203514
201.32052127321418
72.78380021377542
81.76168648587533
153.45651483376614
53.62457518736386
67.71989592758118
197.5942562207485
35.00998812739839
12.741706425112358
86.81131289258681
70.37349101643635
39.47764860345558
278.99578471205217
118.2910266060161
176.20401965060753
62.878371349590736
68.25529702920497
3.296292652777627
98.25618769315875
59.052030965583185
44.51676212069711
84.50135652499092
46.100718541096185
73.77061052146712
74.61572443800395
18.0533126950929
14.77888374548134
164.16751690549842
23.49519246025537
46.90802423655774
0.0
